,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
DIRAS3,82.8978098951413,0.9430639337480703,0.2159271480657269,4.367509792983546,1.256711633110544e-05,0.001386839220652487
GMIP,77.31880839533814,0.8653516270095475,0.1990628911849277,4.3471267892198115,1.3793249339935319e-05,0.0015114292938689688
HEG1,308.6209580884592,-0.6258302225641744,0.14416533732188397,-4.341058913259136,1.4179769447493784e-05,0.0015244580647814704
CEP295NL,79.91969972462051,-0.9357277563627037,0.21562648111624416,-4.339577177713405,1.4275712473479616e-05,0.0015244580647814704
GEMIN6,199.29803088865577,0.4688044519617102,0.108002444191521,4.340683726845831,1.4204004623384076e-05,0.0015244580647814704
HCLS1,995.9859972865428,1.3023868679597475,0.3001485134121363,4.339141490837337,1.4304040967743873e-05,0.0015244580647814704
SHISA9,91.68655753952598,1.0554047883497606,0.24344554754588005,4.335280718785205,1.4557422747056385e-05,0.001530496607731063
CAPN3,2281.227893096696,-0.8371075431931301,0.19304260411000224,-4.336387540214272,1.4484347941900842e-05,0.001530496607731063
ITM2A,1414.8661833955864,-0.5593535710684914,0.12928101258148797,-4.326649056186202,1.5139488280476038e-05,0.00158100964861884
ELOVL1,1685.3860984326889,-0.6338592540573791,0.1465991827846364,-4.3237570770674685,1.5339419954066598e-05,0.001591209163235175
ANKRD22,25.647053036166934,2.1213383467448677,0.4911604338924882,4.319033457017458,1.56714025598767e-05,0.0016042567357347462
SASH1,413.97959047197156,-0.4940588453643974,0.11437526960839965,-4.319629995679714,1.5629102226738077e-05,0.0016042567357347462
C2,149.68864231629695,1.0424123296863719,0.2414736929575764,4.316877407716248,1.582519910366942e-05,0.0016094124055757919
