,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
GNB2,149.40549743990323,0.7007456105583868,0.1826655561775357,3.836221919568244,0.00012494151815455493,0.009127277078130897
ABR,196.926716067025,0.643561756569908,0.16809299699712818,3.8286054033583743,0.00012887143728788455,0.009317913086370568
ENPP6,31.478326319358153,-1.106515618469139,0.28906107795335934,-3.827964755073936,0.00012920725263411266,0.009317913086370568
TTC39B,15.0635387820833,-1.2607280048539495,0.32955432292845327,-3.8255544447148866,0.00013047809280080318,0.009357860139169692
BCO2,22.06494406241293,-0.9989173988135213,0.26124628012543843,-3.8236617123653858,0.00013148428585488018,0.009378493897616125
DCN,415.7099249029135,-1.4767033025898892,0.38647694236185237,-3.8209350694129505,0.000132946653522878,0.009431264502359383
ISYNA1,29.26678773633023,-1.4423359228261448,0.3776461718358299,-3.8192785479979823,0.0001338425569411593,0.009443496733799742
ADAMTSL3,25.973177813091528,-1.5208643599459195,0.3990361622271059,-3.811344694820768,0.00013821287991631486,0.00969908055344356
ANOS1,81.31706216038296,0.7419064625682574,0.19477856831365503,3.808973795174188,0.00013954474441203857,0.00969908055344356
OGFRL1,491.4513667370698,0.5838957635139136,0.1533054181866031,3.808709244726084,0.00013969410434745954,0.00969908055344356
HSPB8,1079.246192540702,0.628975552305069,0.16537228338895457,3.803391592687406,0.00014272846814546137,0.00985732642699845
TAX1BP3,188.71275987614916,0.4605646031681321,0.12131391355771814,3.796469750759519,0.00014677126243835484,0.010042293427502682
NKX6-1,17.189512984119336,-1.5058768982080155,0.39668261501043944,-3.7961756861171887,0.0001469453799626915,0.010042293427502682
FAM43A,10.445386027588132,-1.450800285535144,0.38250635900261737,-3.7928788669503315,0.00014891080688065895,0.010123608136527299
FXYD7,56.258731215595226,-1.764128904842303,0.4657157575540406,-3.787994879339245,0.00015186797882368473,0.010271154028940709
FTH1,2320.5303869702157,0.7259128325996473,0.1917009622507112,3.7866937342248743,0.000152665075866506,0.010271841418997436
FOXC2,29.86167823983984,-1.872718216707698,0.4951204965243708,-3.7823483977208348,0.00015535571230650247,0.01039927237300911
CTNNA1,180.2983827331215,0.5555306217871321,0.14703278515572824,3.7782772134714553,0.0001579170369881076,0.0104246005044641
TBC1D4,18.716386681145586,-1.4060457963203112,0.37233711998962765,-3.776270806304459,0.00015919390769253725,0.0104246005044641
CIAO2A,43.612687522833006,0.686254728270117,0.18153349093905308,3.7803202302792482,0.00015662677619301965,0.0104246005044641
TBX18,15.497968394246048,-1.6741684298876032,0.4434369711618699,-3.7754371844572097,0.00015972727349213361,0.0104246005044641
USH1C,11.617481235358278,-1.4227983474521317,0.3766491334474118,-3.7775165826865886,0.0001583999612478168,0.0104246005044641
TAF10,114.56643628744735,0.4797556176575226,0.1271624194210918,3.772778308572729,0.00016143972610603121,0.010483944004288684
FBLN5,109.98415978727405,-1.2557558902929062,0.33365739698689856,-3.763608724497167,0.00016747886181413916,0.01082228506564336
S1PR3,73.07250974600967,0.8572738136409696,0.22827045123270365,3.7555181102570603,0.00017298325127719906,0.010991720725229059
ROM1,54.77496629587189,0.9149495987769095,0.2436736562905678,3.754815406413408,0.0001734692767484246,0.010991720725229059
EMC6,29.751539552199507,0.8967433598180777,0.23878520859956875,3.755439313336501,0.00017303768738441343,0.010991720725229059
CTSB,476.3461005860885,0.6343528673991284,0.16878963694524013,3.7582453453877,0.0001711090620468224,0.010991720725229059
C1QC,206.9099834823601,1.1953718572242786,0.3185436008042555,3.7526161385952084,0.00017499871423070322,0.011035063849533183
GNAI2,191.5824212198313,0.48957999698716537,0.13055367391544168,3.7500284925283793,0.000176814478790021,0.011095958613683385
LEPR,67.27500361749077,-1.1744585741264002,0.3139841566561607,-3.7405026630452953,0.00018365260027589244,0.0114153209114344
DNER,231.59140478331406,0.6615754846292387,0.17682848817888455,3.74133993590428,0.00018304174001024126,0.0114153209114344
PDGFD,28.09808254211313,-1.9297136147955039,0.5165532533556052,-3.7357496100543424,0.00018715682666110728,0.011578000276812479
NKAIN4,57.34402406237747,1.3052928230780307,0.34953684810888447,3.7343496977217634,0.00018820084456684787,0.011587668038354083
CPM,47.04274877076046,1.035642354891266,0.2775820024498489,3.7309420126341837,0.00019076513253409684,0.011690409741631765
BRI3,241.27759749222994,0.6046117330097112,0.16220510474291908,3.7274519440554474,0.00019342542698190906,0.01170666127012086
DMTF1,74.77816630204053,-0.6690852183775052,0.1795296467023514,-3.7268787114966337,0.0001938656911411755,0.01170666127012086
PTPRU,27.627581518617568,-0.985730974517956,0.26456167788140506,-3.725902339339673,0.00019461775037280522,0.01170666127012086
SMOX,165.48509853409996,0.6068788118207822,0.16275941443327466,3.7286863800408923,0.00019248052201379596,0.01170666127012086
RGS6,25.82107259241878,-1.1641120329720278,0.3125527528151438,-3.7245297713328096,0.00019567961989042134,0.011716541644172797
NOSTRIN,15.808077832131739,-1.3043821615517102,0.3504130720819542,-3.7224129619417927,0.00019732794019114747,0.011761285859886063
ISM1,15.78558184430726,-1.8575096407625864,0.4999636627561878,-3.715289288270574,0.00020297134609117908,0.011988167332706608
SSRP1,81.75432300635369,0.5568851490803494,0.14985689262399862,3.7161130150857526,0.00020231111777812476,0.011988167332706608
PMP2,1872.9070981465393,0.6586827961297536,0.1775014768009399,3.710858117921111,0.00020655785744337708,0.012145043753190995
C6orf47,19.199239067622564,0.9858814669528013,0.266162564188696,3.7040575933656115,0.00021217805243779024,0.012419552100764465
